"bspl4.1","bspl4.2","bspl4.3","bspl4.4","bspl4.5","bspl4.6"
1384.49113666621,1389.58781733429,1534.98907315995,1465.76209870632,1275.50498216773,1465.4982793091
1319.08732171497,1328.37027707992,1386.22847033869,1545.63848770329,1299.09723788754,1433.3570357759
1220.74024048147,1254.35349211497,1162.16844540769,1481.61895978127,1157.57185932405,1416.43536962034
1232.41235216106,1260.26248154228,1204.97369174744,1467.43726684482,1181.16124266419,1417.54209866718
1228.31089986987,1292.27357839002,1182.40656328365,1511.68792462945,1200.50353020156,1432.31524160297
1224.34571007197,1267.87792115009,1123.0299041498,1524.17566832869,1173.63141633545,1429.93866397914
1235.06631459653,1371.95614638285,1055.55945410515,1598.92792804637,1208.8083960441,1464.47782113126
1259.92315834946,1406.64791803012,1089.3295469493,1672.61188248789,1195.7528287228,1522.05736056774
1217.70299509188,1346.34005413533,954.441555514584,1674.56700390294,1132.56177791943,1461.28777207623
1132.08226439591,1212.70891870874,934.791778630378,1507.47847324254,1057.95942014574,1375.09641067066
1191.71804282637,1330.8996310568,1028.00681078428,1633.36496961075,1097.40668127655,1415.50139126828
1140.63390128381,1275.24576999848,855.404185355352,1876.43368765252,1176.80016827859,1470.92420988011
1132.02928415,1202.04347377992,1034.9349484116,1645.41946825149,1158.30145525103,1460.25250102258
1147.74864616626,1222.7879086812,968.592847056924,1702.2884892817,1048.76248799636,1423.9471634241
1209.92785053448,1304.92541406358,930.694600230611,1995.84880521775,1259.1590469239,1542.22208667787
1215.52125708352,1288.1176424475,1108.41607586758,1886.03118729646,1213.14140669653,1502.02839259525
1247.82465381082,1343.38820703247,1155.10817730966,1914.91911346728,1237.26058296569,1511.74934184592
1377.829663029,1438.91794813937,1109.22822032914,2143.70333298146,1336.94353309561,1573.41182026495
1317.91980214709,1436.62524615747,1044.68784694626,2259.64330951051,1393.81480670943,1648.87282172899
1288.54171420189,1390.7483080385,1048.93336558722,2102.62642494854,1356.80147826991,1578.43793197501
1244.88969364386,1322.53615495803,1028.13401679605,2036.65325897528,1316.05872638829,1578.54882924402
1364.33212384302,1489.00027436251,1001.66571659152,2067.16195707983,1399.57205500594,1591.93915799046
1245.10078512595,1375.30782820964,876.139448216951,2261.97229280348,1393.66191469496,1592.03607814017
1348.60296995065,1459.30682377874,924.297145148171,2210.47453405224,1437.78065934044,1611.47158554518
1232.22953088709,1359.69332300253,1090.92444368104,2081.95870727958,1337.09396916944,1529.71861500534
1566.28939973022,1645.52713058592,1485.25095754549,2303.96784700949,1515.86735808874,1627.25014768801
1286.23598592978,1331.92057036152,1286.91856818675,2086.3954155128,1450.66644738968,1567.40625901966
1336.29444415639,1410.01429416106,1097.47943912211,2077.83315303669,1374.56967589235,1551.63423179731
1270.35891182545,1439.09969733517,920.122744658017,2109.12878488853,1429.84984124097,1556.09937283926
1120.34118995718,1287.43746674649,802.949671609553,1760.75755174043,1291.3564329786,1425.97550915515
1333.81274276294,1507.71609660059,1045.03018050148,2136.36546084436,1422.29243183342,1564.59054349688
1114.39805971033,1278.06413100546,866.279507943554,1622.52936073984,1200.62836262211,1410.23960947076
1131.69521032648,1218.25103747654,972.436642558507,1840.0826392853,1333.1526418976,1444.33174092283
1107.48667588146,1255.81906842713,862.215706815639,1663.13127956119,1253.78027304752,1431.87742143139
1149.74008395323,1337.59109066475,829.011780789584,1754.24665663979,1394.54256543803,1484.80262660463
1187.11547738306,1368.409589924,958.160508135111,1620.27456556253,1277.67810338362,1444.63265230807
1239.60892788102,1325.07413252982,1053.94885018859,1624.36998433287,1326.30235728136,1403.12090527505
1215.19729057017,1277.07233585509,1039.53355553483,1545.95126533485,1246.65857913276,1375.25750557945
1242.14380306717,1269.59445258591,1169.59314286317,1393.16140824243,1167.33576274397,1329.89403521932
1216.21208844177,1283.23164683819,1185.58205913486,1396.91532539673,1164.37155118856,1361.7530931227
1112.39946395186,1152.93630020799,1027.09838914933,1430.46927325903,1080.31990032236,1314.10433888658
1267.01009755251,1307.75613062089,1224.19080544356,1364.13864381559,1142.57673770225,1338.5663722829
1289.97755622237,1336.95123504952,1357.64499912258,1335.74863671902,1235.10806282615,1379.1680630917
1396.64255508742,1432.26763767329,1520.49271726362,1521.58711253517,1379.8308434171,1498.33532416536
1444.40705915837,1418.99514912984,1215.80872022367,1270.14734114991,1163.21939080778,1313.0448600171
1436.75341573536,1470.49367192779,1676.43935607679,1734.01284848397,1426.46731075975,1518.70480156419
1478.33661649559,1525.38248401043,1621.8398070675,1368.72252795065,1226.24339263247,1367.54503064052
1325.15844435099,1340.19817179149,1298.6707441666,1364.20324007428,1244.16244392009,1436.75232623767
1277.98055546841,1315.3738681223,1260.12899681578,1395.78233720111,1260.82182275044,1437.15998874164
1302.42719287445,1307.39469544203,1300.87804299343,1281.6749496849,1171.81460910792,1333.69977271669
1286.20882727995,1330.40530276218,1243.08706531553,1362.64173399626,1241.98432942247,1423.71399572007
1951.11065830578,2016.763684391,1901.46258105986,1797.56605592036,1499.61350622788,1569.84167095209
2385.35996217387,2370.53753648091,2480.48431660975,2275.30886611813,1652.12150869912,1712.28913443862
1277.55123887918,1372.93133011036,1202.29422348004,1369.04973275249,1158.61127166861,1349.77823774181
1306.80408380685,1346.15192555627,1284.71016239,1425.82378531163,1223.49701911266,1376.97899315706
1284.32969666214,1344.49419327089,1201.05119163355,1408.2798749634,1167.75920064717,1387.63257738253
1306.76631130476,1359.1084413358,1239.78643102349,1482.19514749567,1172.11282373788,1396.12680663927
1233.38679935664,1305.51966102385,1141.36293911705,1493.85158021332,1204.09185366018,1419.11638361647
1570.84254700872,1560.42723850111,1275.2732633379,1664.16598456617,1151.94045485739,1448.16739624498
1266.73472764955,1434.31216612314,1124.7020081863,1639.9579048342,1219.54687322875,1481.34293883693
1170.86492538648,1251.42348230944,1022.43998196396,1459.77834662023,1081.99020077528,1367.32432795849
1232.45656877828,1334.92417396417,1024.87819001855,1658.69188192468,1164.64822888841,1508.13526428672
1219.05259242959,1328.31919419222,1031.89769522558,1721.30359545597,1160.23862508481,1458.51085318354
1318.6999055917,1427.85052136535,1109.8103761525,1943.72622499673,1254.11148350797,1544.7250030069
1219.75452299077,1318.82076348152,923.160150650527,1875.7628999674,1266.46334568175,1519.90806139258
1248.23009646838,1394.35558853887,943.136928302753,1825.95759323648,1205.43572097204,1519.41693903808
1345.15278486221,1474.45305312523,900.907494116714,1978.26431737377,1227.30536827518,1521.54997912722
1311.01213677491,1426.65849879424,1026.37415703659,2079.51764559989,1337.1740534326,1559.48814182824
1339.85599128218,1564.86588001156,1158.14359473004,2181.96075334164,1379.52340811539,1593.26415558906
1242.28106686889,1299.72032513659,1057.98545652729,1889.46881727122,1188.93361215685,1521.40351416663
1425.84707782932,1490.17116431985,1196.5718199844,2195.37656382486,1379.22340144256,1635.42332115013
1347.28239039704,1487.13432103914,1053.03455670488,2269.5225661495,1390.92748492933,1629.62746725066
1264.99134878325,1333.19405359131,1029.99862040265,2042.60401535043,1274.03807145585,1525.13839678834
1331.70234281615,1446.48625997037,1087.9792594987,2078.61144162734,1300.60597920301,1563.47436895865
1482.7672917425,1606.08918740161,1260.28245556301,2328.76314182306,1512.5095497821,1663.39883552416
1404.93840299428,1535.44046130379,1141.08182229116,2194.20165431473,1419.62950804265,1616.38215255589
1385.13795773734,1551.36877969363,1169.78936316376,2087.60740319579,1355.63020855794,1510.61648371165
1362.24728536359,1542.25364658988,984.83477267375,2199.15919337598,1380.09758610402,1570.70420802783
1325.62252882518,1478.33014588983,949.604634659511,2318.57663774314,1461.40146262536,1596.63003250819
1226.54374156652,1396.16139982834,830.78490355425,2009.14185889897,1340.61692583778,1514.46155501297
1289.61341434408,1375.70119754467,1220.89221432001,1858.16718628723,1338.39820215827,1493.95167430206
1223.95450156076,1384.21066239721,887.666739244907,1951.21747767463,1453.17817380967,1549.55552570631
1328.82736136664,1488.50934059648,1015.37373271425,2171.88657386168,1433.74978168698,1569.05438760221
1188.9467774854,1354.68256190507,891.576264338282,1766.48818901065,1329.42058697547,1476.8536013561
1248.11919945626,1351.91848781805,1073.83461941595,1546.07011365148,1156.32425358845,1418.2014298726
1184.09583860045,1340.83006669302,947.317603063094,1593.06373075884,1251.65768576613,1428.78919812762
1312.30744700151,1456.35711992826,1212.654792822,1607.56769861209,1251.29619450972,1467.83088099854
1280.34165500786,1406.07342541438,1107.93602850353,1603.26599016475,1249.72266899904,1435.8870877476
1303.30224984668,1415.03261371951,1138.16517780855,1596.82013770622,1366.55968205137,1491.55094478951
1394.84120469433,1479.08495054752,1310.60919074682,1558.81623563678,1249.0084809023,1433.31353502508
1254.56782906986,1335.02847907312,1175.20524161517,1573.59911218064,1285.37241726107,1441.18616605902
1280.26108679045,1322.10161850601,1147.27908906189,1500.42165800298,1182.74292886273,1390.21234924383
1304.51970048254,1372.09051976819,1207.89387346193,1479.99237987699,1262.24198980355,1454.04836184449
2012.97988722137,2069.41353536783,2179.91007206427,2087.79337559557,1492.39859443936,1607.40659719688
1411.484717178,1522.72027447619,1404.10094337285,1530.69148780271,1293.7030812844,1452.43320141795
1326.44155355759,1332.71126192137,1260.97821068906,1378.43733583612,1204.60826180223,1399.03088095612
1373.04123307064,1415.10196156596,1286.03676940805,1416.20190186176,1301.49778974116,1445.43744961859
1223.18076327575,1273.54785419736,1309.04978447525,1348.37892122988,1226.30618257686,1365.24443539465
1340.21889751533,1367.81366649419,1561.02617099083,1489.10904924599,1260.91629136965,1432.0591366039
1514.00418474562,1571.44025817358,1693.3160210303,1713.67468658716,1388.64023546243,1516.25063227817
1319.24225573804,1350.06387337075,1278.27759229059,1370.35075041298,1268.07463226362,1456.77732323967
1357.73347307947,1414.37834616178,1501.08975574209,1429.24686132107,1287.91478345567,1482.126551429
1372.17501092426,1385.41044918149,1457.4961867791,1511.41607650435,1361.49575531522,1497.52072074868
1397.40370651416,1442.78122188492,1616.80008758094,1764.33761032056,1395.598930442,1566.13697898427
1361.29164158704,1408.24920372067,1456.08565005536,1594.37230709454,1301.26816501439,1483.58200787521
1358.27672241144,1387.99432597161,1355.04250940114,1528.59977625572,1271.14141616908,1478.5453088232
1470.0962882047,1569.89632706458,1631.97377766533,1681.0605685927,1378.97095503535,1541.3070632152
1265.88569151085,1330.00338298295,1158.97576331111,1517.06393763464,1197.9880293375,1447.66984045304
1556.22101837596,1648.38444803593,1676.97667026329,1745.36114233432,1329.1699284688,1541.73655440008
1388.36741196623,1440.71211043888,1384.91293579879,1557.02536025938,1253.43230685732,1469.79444279965
1214.76419849415,1325.39094819271,1043.15091264362,1512.1892144659,1140.85417360163,1345.89078943165
1399.09585587376,1486.8142831126,1158.8748020844,1697.67604787576,1236.70022776077,1495.83563163076
1457.14807908528,1526.58706696092,1271.31205254293,1647.78687481781,1250.90907215377,1502.85194775964
1260.23432095162,1382.78160951083,1057.16105791704,1662.02374675014,1142.1797759988,1425.96204689712
1297.43734146378,1380.07471742821,1159.76057180928,1598.7772842716,1109.18745078822,1430.4134103711
1263.96403979605,1379.78748379737,1050.14783881284,1747.45715827325,1212.30536350831,1475.34254938655
1266.36180640665,1403.68962769367,1036.57311414772,1794.66992062253,1281.55795539084,1517.91668943278
1274.99487193487,1381.94410225309,1095.04765069468,1744.90994168599,1179.34378680542,1499.56906692361
1318.49711681385,1406.32259839028,1129.47367415021,1938.67904809177,1240.99684222509,1558.16109477373
1335.88241441604,1434.63005061775,1079.935402722,2239.48486924631,1425.13921040975,1615.98477974616
1292.96644847852,1425.32571442829,1042.62885466686,2109.7038510745,1329.90133733812,1563.44622327754
1229.26291110764,1344.10241208113,1037.65663147211,1914.34330907943,1208.08814951699,1521.27801503433
1537.97768409534,1548.528086068,1381.12564337058,2204.00518389611,1440.48815732325,1624.52543630761
1328.51661661028,1424.12740419991,1197.47972015643,2235.41041037562,1392.02573609536,1610.97273020344
1422.8372324329,1522.95961619221,1127.767275953,2210.37669635833,1403.75295177277,1615.47594399752
1460.53229203355,1610.01437636555,1218.66262254224,2388.34598365785,1497.73676549574,1718.35507391882
1368.07299870809,1523.63968007253,1043.77390457662,2395.59845108884,1530.79988189147,1747.98748041773
1354.73499705269,1436.02693466714,1162.23391164895,2184.9340856504,1345.2844154537,1607.74443663527
1297.20716653263,1434.13553837227,893.329925557917,2227.14938838543,1466.01466119544,1645.93946140176
1480.81134060426,1703.16663673353,1357.85521315995,2215.73868855562,1539.52067100908,1669.16820126028
1535.08918014706,1652.92213686388,1442.06378757392,2226.33824469918,1598.14090637155,1706.44887464552
1375.20272075038,1472.71607177845,1173.04176104254,2130.52858960521,1464.6042010525,1646.37558023583
1247.10564995548,1379.28624269271,1044.71682844864,1746.27159899298,1260.00084274303,1526.17096936331
1291.81225494251,1455.38789472722,955.379963718686,1990.73134873175,1429.68511105382,1610.13212851557
1350.29511321784,1500.10638437643,1133.56785050646,2182.10157270374,1502.91844003328,1638.67283966564
1302.95193169772,1507.54712068006,956.431789027852,2043.47811271152,1400.61983886405,1568.94743047985
1479.75207524405,1581.23662984418,1440.24680348249,2030.60923126591,1454.33053976057,1619.41715441681
1259.15283683168,1368.9278950259,1112.70525671171,1539.24535651504,1203.71264671087,1434.19929467998
1301.39185139977,1448.01973181343,960.56474742866,1823.90242356094,1464.13174114723,1567.92837285233
1306.73676923782,1434.47685154197,1162.93930404559,1607.57712660774,1260.52774797521,1453.17815726577
1300.2487748102,1475.93045571462,1099.12444206095,1725.08029910002,1334.71029289907,1483.83093028535
1211.67324584785,1288.97322726664,1098.06837903438,1425.79396511535,1170.83268345252,1313.69652593315
1310.81765963116,1275.50553273307,1295.58562806019,1499.47854832603,1104.25981021055,1372.52074249835
1253.67089850576,1346.71593602936,1208.61562509079,1458.14415447381,1175.59280464762,1376.31209649119
1287.59012427137,1319.17166738993,1235.60142630922,1435.48566296721,1219.0356339893,1431.15692626554
1319.81140880188,1386.25436131501,1245.06000275104,1489.94269427712,1255.85293354039,1464.22069924176
1349.89774216095,1375.78017941585,1321.87917832718,1383.58160692784,1235.66244340848,1414.40044007793
1762.01371722778,1860.32278530049,2075.78365211537,2100.91664670156,1564.87194468807,1669.1076282154
1320.88464130477,1355.30447041027,1301.70765785498,1388.59362023443,1335.43694849493,1468.34376754674
1175.95982979384,1143.08703924919,1029.4706036673,1154.85870795681,1155.14686040916,1322.33876878268
1432.03572279156,1410.27475119626,1249.75775244277,1460.55712744156,1153.03274691355,1401.11345052704
1901.36136621997,1969.83540334068,2240.78709101422,2018.1894860542,1733.42768479465,1706.58063895811
1504.44502429718,1611.97910412908,1548.8465955738,1565.70738991652,1394.0686305779,1538.89270321839
2676.5931046569,2674.87038711778,2567.24737054535,1940.16171874195,1535.86350020468,1704.91202247887
1691.50371611915,1756.68584911291,1942.42317578022,1503.87049900986,1359.39804489716,1504.14145794953
1456.22749796089,1510.56832905422,1702.36846309354,1661.45060420058,1384.36829577108,1516.26885983523
1364.47648148064,1440.29748293615,1355.83652126106,1470.71017516516,1260.63988620253,1471.67972870583
1380.53740627589,1412.09129074768,1360.01544280763,1453.34952579497,1219.68119441384,1440.84666497602
1282.8682965858,1376.14654405868,1270.80291452874,1442.68848791897,1187.15876515972,1409.90529337363
1941.23935671937,1978.32516947667,2237.82126228608,1719.08913804133,1336.58615344908,1566.12264731828
1973.47516153661,1894.71545335851,1704.46085677333,1641.97730934499,1391.11747113452,1559.29231448414
1393.97413685683,1472.04031987947,1355.36034460759,1580.42468268509,1236.98229684511,1486.17671586648
1568.52923336685,1682.30861249887,1391.3050550799,1646.40712250214,1253.05796252745,1518.45013999871
1278.22422374636,1361.2023306508,1115.60189321554,1715.6312275169,1175.74167510868,1459.26181512672
1302.00562708711,1423.64482111526,1063.93026710643,1796.70851142671,1250.01057302314,1510.94344284531
1166.98229940392,1283.5612635599,922.289356376973,1678.96362452374,1181.02305429326,1494.13639885565
1291.77768135413,1419.38276426565,1018.49245310877,1887.1379175295,1300.0112914708,1602.2789088083
1280.09915040863,1367.19589481124,1050.54237383611,1846.16590646899,1221.77218836182,1548.93193490935
1432.77575262568,1561.24014064268,1172.9961171461,2250.69355924397,1372.67477341624,1661.17268721331
1341.64329787744,1389.89418913349,1090.92958517324,1986.12324236212,1349.77494106309,1622.07354000542
1365.74319598516,1434.57824626025,1284.64423615103,2167.09788402169,1437.30282529223,1644.50158196262
1383.62496948098,1473.75450991672,1290.81996584818,2275.55675304219,1468.68663205042,1656.61893671113
1471.37946156011,1606.73910657193,1332.84278533155,2334.8565345297,1524.18885968671,1712.35700213653
1475.65446639054,1521.08207029877,1412.17249906974,2319.06684774973,1503.43189169765,1760.2239584507
1480.39540204559,1549.89577930434,1205.03080963674,2641.51146425055,1603.92156229991,1833.66100529811
1462.39131121733,1564.82646522034,1333.94511274772,2439.31755180232,1538.7292257154,1761.04492073055
1544.50057122854,1686.08853769377,1338.09123642995,2515.89266714926,1600.79570471421,1747.92728782126
1512.75651481101,1703.65503158118,1167.02299672837,2423.48796204646,1518.19538502844,1751.96602406208
1633.17877360311,1690.65381900451,1552.17071484695,2384.10920096166,1592.45603511327,1764.23854170585
1470.44968076733,1567.39051950315,1124.06329356457,2398.59853204926,1444.93636256822,1685.04848519065
1490.41049896089,1564.71461918699,1215.87616713822,2316.26504212642,1503.05195364405,1660.09841398702
1342.91075541861,1537.13897942341,947.713456723281,2325.06195696378,1531.36274506677,1658.39066441794
1320.86963257522,1479.17014852112,1026.82518444692,2038.97253301371,1405.69708146971,1608.19347154419
1309.31347058066,1414.66867600437,1044.35079762921,1907.99023260624,1267.24622414119,1526.55746507023
1360.07389339378,1509.5224924026,1162.30645575253,2257.3867978185,1478.6015440537,1661.52875889769
1349.49093180964,1455.34694476504,1004.49910110793,1974.4474907478,1370.02777267253,1596.9283970692
1338.79617614438,1536.62027761574,946.500099545037,2174.94613521817,1551.48649771583,1641.52955196076
1353.99559275668,1476.33818926887,1204.42522871407,1671.51399897216,1276.4672156536,1489.17150408345
1361.5240764249,1523.51446303069,1074.30178101515,2050.44696014214,1437.02948256595,1595.46712654373
1329.16783524472,1419.92200246194,1134.06552061072,1628.02721589747,1286.59741628211,1509.31925044278
1342.59404561804,1490.50955787146,1082.57083704865,1819.40268171035,1422.44307834163,1575.13477715319
1300.96285389576,1395.56337381635,1102.38486515124,1739.78030100298,1332.98791892051,1510.1064412226
1357.32810621126,1490.73476253191,1205.3772886867,1684.63407107515,1406.84904179473,1533.12524358
1352.82695538969,1475.94316033624,1182.80152414762,1768.09160394561,1351.47402689271,1503.99094234125
1364.85595786329,1458.75720980017,1257.80623853327,1623.05690498418,1296.52173622804,1480.46944144513
1414.47034589725,1466.42783293747,1403.06361362537,1598.428007428,1320.6364459016,1465.79635478975
1624.23646936142,1645.43095567323,1598.96370120148,1781.17759788771,1341.73535066052,1539.88463955211
1525.60963431785,1635.05147208206,1544.00633188479,1615.55468118451,1379.03621932601,1526.64450407802
1401.10913682126,1448.59770015087,1334.77222058201,1574.2634296044,1323.89743896497,1487.32085310109
2012.33427651627,2086.38226461767,2085.73734442364,1643.44635677701,1592.77654912473,1581.67683359442
1541.2067359025,1599.54214297654,1710.937940603,1642.22429514968,1467.95284810021,1533.42486206357
1345.15748920322,1349.31328881326,1330.16042850082,1309.30729608055,1304.39427058665,1389.54964540746
1724.90780144017,1777.64155746812,2018.91055256902,1511.59693384761,1439.82917332176,1558.05091586338
1380.03527950233,1409.24548141875,1341.23529044993,1478.09998492335,1300.30207027751,1467.16767869375
1542.04919889075,1618.72641396898,1751.44880916981,1650.46457303845,1422.38846904305,1543.99271824691
1367.08244878594,1386.88334386377,1328.05300440583,1442.49315754596,1261.68424475438,1422.26902577094
1367.18076099607,1422.40618823211,1272.81301692644,1533.62030632877,1290.43778911044,1479.47386373
2355.79595840642,2520.97056248446,2589.229393356,2689.85460513065,1947.22618013381,1906.64539395046
1469.39187578268,1500.47911820151,1485.78096935818,1569.45374591383,1374.72931517385,1531.30461839718
2522.4297551362,2530.57724766845,2201.23165623809,1818.67242029604,1591.8503699209,1645.06346828227
1537.41389407037,1581.12466621691,1732.11980244621,1630.48394221494,1389.04605116745,1523.18031293579
1523.99177172538,1599.98884245457,1480.47340734944,1692.12873443227,1345.43926949991,1520.0856628964
1475.38148302722,1544.26653372596,1449.86192716053,1592.49288483494,1301.01904227404,1462.35248261885
1432.15909562427,1511.67770577704,1418.08636750198,1678.3042682016,1321.66929846557,1551.78126551608
1361.96186037287,1458.35724643487,1195.86942664457,1732.62315115292,1258.35083349388,1481.37550905878
1471.83991957047,1561.50009983172,1324.68455937921,1964.14163929198,1414.30876095974,1514.36005299746
1641.46002358866,1701.96696377901,1387.07314873848,2065.27312251145,1420.38851383224,1521.43605549523
1474.21267253497,1535.51967943863,1272.31235591246,1992.81420462386,1364.6152307866,1490.30387231147
1460.15449201428,1554.63560241968,1162.02902340766,2082.34506337929,1376.78859254772,1482.88723336534
1516.81970282257,1534.88092434061,1332.49731121025,1995.07080155783,1348.94214964997,1443.18931050378
1470.66982327142,1546.38372718124,1280.76125741267,1960.96628986915,1347.05119540892,1447.71377511465
1574.77080436949,1722.32032104889,1288.52201874553,1966.59032582327,1473.62576097978,1498.86925457791
1564.99577766112,1687.12245974144,1228.76509278361,2004.62128138065,1431.51708458988,1483.22768460098
1471.86367164323,1563.07426358698,1272.0804689557,1830.24491712499,1364.54294733904,1453.31403599877
1379.61908029425,1500.53344863443,1152.63993077515,1612.80985454405,1367.75620972226,1409.40186125011
1332.85582764137,1470.74063837253,1136.78114925901,1676.74019408614,1303.98622042197,1384.7964529452
1282.30944787729,1390.25347257942,1157.13942042388,1470.09386564668,1253.46331387423,1333.30824453013
1290.91151246439,1379.07688305126,1180.88407486097,1408.88879076895,1175.2455748777,1325.18149344383
1290.09257782219,1400.4577555778,1150.31407766193,1456.14284628248,1273.53611228197,1360.38779719599
1255.84521124153,1416.05269465553,1150.26225787966,1461.27011837321,1253.25692969322,1348.34340248215
1303.48670225159,1423.53321836466,1245.35910389904,1448.57068473754,1294.40203489267,1328.62951034413
1403.63666521661,1531.01026730411,1369.00167893205,1330.12816600603,1169.82837833976,1297.92131193027
1317.82774069889,1396.91796606352,1225.91890986676,1248.99244121968,1152.71878639746,1235.49524242821
1370.99203854898,1432.42769241318,1366.36884591256,1234.18447906808,1145.99674795338,1285.27918843235
1313.37530532087,1374.89332420301,1247.24070685184,1259.90443557833,1145.92607068335,1249.41367919123
2134.7528961963,2194.40903122785,2308.8307769821,2096.00178737547,1784.70010920904,1672.38075169569
1453.07562323645,1542.62667025657,1469.70459781564,1201.63573931355,1227.64349648955,1263.13814936202
1414.81313036982,1495.6871448001,1466.44762758408,1157.82009099333,1227.21921062836,1278.40814170706
1458.68644840226,1537.65459852454,1563.55733331856,1218.34759053036,1295.61968087895,1334.60877813446
1231.61495160292,1268.25096183845,1263.69388128628,1116.23124547852,1172.94687448249,1213.2341218437
1436.70364719213,1481.75670544091,1706.36016238278,1303.49150274485,1180.83070670506,1241.47578973379
1329.09879158003,1378.4880587755,1348.54182112266,1154.53367239417,1155.05269223723,1244.05885156527
1988.72843621262,2209.63734035196,1878.0430394355,1634.98185883609,1592.66034910974,1508.89301041328
1446.66884567857,1499.38480129844,1552.66147956961,1148.18874763323,1314.07141847243,1309.74272377798
1504.76428694469,1578.95869666575,1647.88299421029,1205.15170853258,1328.96657251967,1314.53802365591
1560.93449675659,1627.20717968815,1613.57887547843,1268.01830719902,1372.23625630871,1348.34506041276
1493.01151074286,1621.7078156024,1552.76402697966,1312.05359792692,1302.13040340285,1311.61484046038
1419.93949672719,1501.57953994943,1422.82297662306,1269.79153568631,1257.02856103059,1314.17478666597
1934.16833560193,2115.66656278618,2180.85384902689,2050.72073645065,1642.80134949938,1565.69423903759
1788.15945349142,1866.84454401564,2055.44878405564,1684.52493337048,1369.7024622078,1417.54571023584
1765.74875587162,1923.74647946733,1964.58596773279,1775.35674414596,1422.81730345625,1469.37422666009
1459.93384376011,1571.58118900078,1393.98866668788,1340.4093670487,1241.19184252022,1326.9472600027
1406.25536248673,1483.88134799364,1311.30584196981,1336.46566906285,1173.29004090965,1318.51328079217
1437.4191360175,1520.02286592871,1331.34013812683,1488.40307894198,1221.22182653548,1349.43171329633
1492.98955034854,1609.08202275794,1587.75348543451,1472.31383749806,1269.99422954301,1371.56797402167
1313.65445199346,1386.99488422782,1205.28738692542,1580.63245700034,1193.80066436265,1350.50829189703
1368.38674057944,1469.20934218727,1216.41191334857,1540.04444500771,1221.89965969928,1380.89441143912
1365.05005142143,1460.68389474298,1226.98048498892,1606.77328856259,1194.35577077918,1320.82094099233
1358.52719854075,1478.08841578289,1167.20359063648,1762.24660055964,1308.05779809163,1398.23305989906
1396.67415687266,1448.83867807076,1289.36924609816,1644.72295653122,1152.40720018257,1311.3718243388
1419.54412699959,1527.18785255508,1350.85345947879,1665.90432383083,1184.27211352398,1313.65648428562
1434.01661692149,1506.81357933266,1201.79723194279,1958.37584578367,1318.24433880535,1408.38854455109
1441.63221475512,1482.94652664654,1296.36862549136,1821.6871410677,1254.66705248084,1377.40729290801
1571.74221815576,1604.53595739891,1363.64559919014,1973.87314973415,1430.53964455349,1452.19237052108
1593.49907269381,1632.48299111045,1393.88231272602,2075.82315066083,1386.20613581664,1450.56592891155
1648.048940769,1719.43865247248,1447.92223286448,2189.31662521585,1402.2744305354,1521.68230601232
1579.84704994743,1623.20650462276,1481.7943887425,2134.33341089007,1438.07386622827,1511.19928824285
1440.88494447482,1492.06098819479,1199.17073066526,1962.68869867472,1326.71023516965,1450.59479485774
1471.60927712607,1512.61987389969,1196.28133000276,2049.70883860201,1375.87085548196,1460.43311344055
1571.79412380817,1726.0298608819,1306.79198648675,2053.47934338312,1442.65255705071,1475.00707738072
1852.8185722045,1887.32189197156,1681.6697500381,2199.89213439535,1578.30438343117,1540.01617173216
1443.74409523501,1539.29972440502,1144.53734262893,1969.90722845562,1395.1907143748,1441.71585328816
1530.75045501049,1616.46702493102,1382.64870688296,1912.59877828491,1364.53701517159,1409.64526986034
1384.39038582723,1405.81973658495,1114.56295912165,1918.85518717256,1308.72861737451,1450.00414238607
1495.70008820599,1597.48067971294,1281.8714726492,1907.5350052381,1443.65933317799,1452.7497254476
1288.44168375743,1424.72338335886,1108.43132545358,1595.70771607566,1267.93229141499,1376.29880189265
1291.41820517781,1307.93227247466,1047.52354838916,1568.72323577107,1193.34382654114,1256.16097795184
1237.6782458237,1421.4725381383,1202.94744678733,1753.19461426432,1424.79441785313,1392.37660108767
1409.5662094571,1467.367691845,1378.17217862761,1235.72650849006,1134.35640779851,1179.9325769635
1393.26539354826,1365.79269441658,1192.87932351711,1229.90625415219,1043.15257487827,1159.18403890089
1270.91704995235,1228.09918224758,1038.3392082927,1634.82609693372,1304.45796713842,1358.25106072395
1209.47887716679,1522.0050586651,1287.44403505233,1575.54619678239,1391.78371439312,1408.54698476404
1289.55018359939,1316.21150053035,1141.52102152927,1521.48320718761,1163.74069359745,1221.72192337114
1235.46195827498,1361.75325747604,1015.28547231326,1462.73948970363,1332.74151438666,1284.41990807669
1570.38765610355,1660.3566177966,1593.80543607558,1398.55147816984,1258.68538280922,1274.96141639225
1278.31923484992,1361.00074665277,1194.15200371628,1270.94448317533,938.327554606638,1135.75478735217
1239.32989373369,1333.86018238356,1210.02128186689,1124.74933898144,1040.76349372808,1133.83216456648
1580.36421525726,1673.93625388996,1692.71440524014,1285.60768999195,1295.78805151009,1350.07016073746
1654.15485940403,1795.09890644191,1815.24521509923,1439.40379905802,1390.94679422289,1370.85036824751
1647.95099882974,1622.97759204753,1804.13156499982,1325.44063850475,1367.49016736277,1375.4666835337
1473.29875804202,1568.78666262606,1430.80948169478,1244.70085633576,1266.95329791563,1305.17430616314
